file	side	kappa
02_std/fused_labels/ADNI_053_S_0919_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070807172050072_S20422_I65689	right	0.6658566221
02_std/fused_labels/ADNI_062_S_1099_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070424130119480_S22713_I50557	right	0.647166362
02_std/fused_labels/ADNI_062_S_0793_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070424123729148_S18189_I50524	right	0.5377777778
02_std/fused_labels/ADNI_057_S_0818_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20081016161130417_S18613_I121435	right	0.6292026897
02_std/fused_labels/ADNI_057_S_1379_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070730191813596_S28761_I63014	right	0.3931540342
02_std/fused_labels/ADNI_057_S_0779_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20071103124833906_S18109_I80629	right	0.6142857143
02_std/fused_labels/ADNI_062_S_1182_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070424130843636_S25166_I50566	right	0.6141154904
02_std/fused_labels/ADNI_057_S_1217_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070730190049077_S25854_I62984	right	0.5751898734
02_std/fused_labels/ADNI_057_S_1269_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070818134318952_S25880_I68545	right	0.691011236
02_std/fused_labels/ADNI_057_S_1265_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070821151644968_S25872_I69492	right	0.6614906832
02_std/fused_labels/ADNI_062_S_0730_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070424120556863_S17062_I50487	right	0.5763500931
02_std/fused_labels/ADNI_062_S_1299_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070424132742329_S26794_I50584	right	0.6574239714
02_std/fused_labels/ADNI_067_S_0029_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081003155128312_S9904_I119180	right	0.6063505872
02_std/fused_labels/ADNI_067_S_0029_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070209160613449_S9904_I38717	right	0.4804177546
02_std/fused_labels/ADNI_062_S_0535_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070424112744977_S14699_I50426	right	0.6534351145
02_std/fused_labels/ADNI_057_S_1371_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070730190858034_S28667_I62998	right	0.6871222687
02_std/fused_labels/ADNI_067_S_0056_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070111005541331_S8723_I35893	right	0.6480965645
02_std/fused_labels/ADNI_062_S_0768_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070424122235198_S17527_I50506	right	0.66755084
02_std/fused_labels/ADNI_067_S_0077_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070816144652057_S11136_I68120	right	0.2421984164
02_std/fused_labels/ADNI_062_S_0690_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070424115325478_S16924_I50468	right	0.4716073147
02_std/fused_labels/ADNI_067_S_0019_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070319180308737_S9539_I45228	right	0.6260786194
02_std/fused_labels/ADNI_067_S_0038_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070111003037819_S10026_I35875	right	0.4243463352
02_std/fused_labels/ADNI_067_S_0098_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070111013448257_S11324_I35920	right	0.4507042254
02_std/fused_labels/ADNI_067_S_0056_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081003155535571_S8723_I119186	right	0.7231850117
02_std/fused_labels/ADNI_067_S_0098_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081006093113409_S11324_I119209	right	0.3963507349
02_std/fused_labels/ADNI_062_S_1294_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070424131804962_S26551_I50575	right	0.5963800905
02_std/fused_labels/ADNI_067_S_0019_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081003155009078_S9539_I119178	right	0.5513565891
02_std/fused_labels/ADNI_067_S_0110_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070111015401104_S11177_I35933	right	0.4254624592
02_std/fused_labels/ADNI_067_S_0176_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20061229173207452_S12799_I34797	right	0.6057196437
02_std/fused_labels/ADNI_067_S_0177_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081003160429621_S12187_I119196	right	0.408266129
02_std/fused_labels/ADNI_067_S_0038_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081003155253465_S10026_I119182	right	0.5110732538
02_std/fused_labels/ADNI_067_S_0059_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081003155654473_S10517_I119188	right	0.6729716277
02_std/fused_labels/ADNI_067_S_0045_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070111004845291_S10185_I35888	right	0.5518207283
02_std/fused_labels/ADNI_067_S_0177_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20061229174432739_S12187_I34806	right	0.643
02_std/fused_labels/ADNI_067_S_0045_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_2_Br_20081003155416966_S10185_I119184	right	0.5358313817
02_std/fused_labels/ADNI_067_S_0243_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_2_Br_20081003160507423_S12030_I119197	right	0.6026666667
02_std/fused_labels/ADNI_067_S_0176_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081003160348907_S12799_I119195	right	0.6117647059
02_std/fused_labels/ADNI_067_S_0290_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_2_Br_20081003160702385_S12592_I119200	right	0.4121987211
02_std/fused_labels/ADNI_067_S_0076_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081003155813843_S10468_I119190	right	0.502994012
02_std/fused_labels/ADNI_067_S_0059_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070111010838738_S10517_I35902	right	0.6389024988
02_std/fused_labels/ADNI_067_S_0077_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_2_Br_20081003155933337_S11136_I119192	right	0.3084857009
02_std/fused_labels/ADNI_067_S_0110_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_2_Br_20081003160054331_S11177_I119194	right	0.4489571899
02_std/fused_labels/ADNI_067_S_0076_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070111012139914_S10468_I35911	right	0.3633633634
02_std/fused_labels/ADNI_067_S_0812_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070209161852014_S19629_I38726	right	0.2842483325
02_std/fused_labels/ADNI_067_S_0607_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081003160916946_S15894_I119203	right	0.6030534351
02_std/fused_labels/ADNI_067_S_0284_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_2_Br_20081003160624047_S12439_I119199	right	0.5180265655
02_std/fused_labels/ADNI_067_S_0284_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20061229182633894_S12439_I34837	right	0.3130929791
02_std/fused_labels/ADNI_067_S_1185_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070731111102788_S24635_I63104	right	0.5811393011
02_std/fused_labels/ADNI_067_S_0828_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081003161047536_S18532_I119205	right	0.6377910125
02_std/fused_labels/ADNI_068_S_0109_MR_MPR____N3__Scaled_Br_20070731181048264_S10772_I63454	right	0.5769739744
02_std/fused_labels/ADNI_068_S_0127_MR_MPR____N3__Scaled_2_Br_20081212142008192_S11653_I130234	right	0.6307977737
02_std/fused_labels/ADNI_067_S_0257_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081003160545770_S14730_I119198	right	0.4711155378
02_std/fused_labels/ADNI_068_S_0442_MR_MPR-R____N3__Scaled_2_Br_20081212150437526_S14128_I130241	right	0.6831683168
02_std/fused_labels/ADNI_067_S_0257_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20061229180908303_S14730_I34824	right	0.6567607727
02_std/fused_labels/ADNI_068_S_0401_MR_MPR-R____N3__Scaled_Br_20090402095432411_S13728_I140333	right	0.6944954128
02_std/fused_labels/ADNI_067_S_0336_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20061229185531970_S14023_I34857	right	0.6193993107
02_std/fused_labels/ADNI_067_S_0243_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20061229180224922_S12030_I34819	right	0.663106364
02_std/fused_labels/ADNI_067_S_0290_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20061229183851729_S12592_I34846	right	0.5685328185
02_std/fused_labels/ADNI_067_S_0336_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081003160836688_S14023_I119202	right	0.4102564103
02_std/fused_labels/ADNI_068_S_0442_MR_MPR-R____N3__Scaled_Br_20070807175114992_S14128_I65727	right	0.6208271051
02_std/fused_labels/ADNI_068_S_0473_MR_MPR____N3__Scaled_Br_20090402095548096_S13925_I140334	right	0.6439361243
02_std/fused_labels/ADNI_068_S_0476_MR_MPR____N3__Scaled_2_Br_20081212151202583_S14509_I130246	right	0.3894324853
02_std/fused_labels/ADNI_067_S_0607_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070111020124287_S15894_I35938	right	0.5329512894
02_std/fused_labels/ADNI_068_S_0210_MR_MPR____N3__Scaled_Br_20070731111943751_S11713_I63114	right	0.6422018349
02_std/fused_labels/ADNI_068_S_0478_MR_MPR-R____N3__Scaled_2_Br_20081212130323410_S14539_I130209	right	0.7286573146
02_std/fused_labels/ADNI_068_S_0476_MR_MPR____N3__Scaled_Br_20070731181501664_S14509_I63459	right	0.5
02_std/fused_labels/ADNI_067_S_0828_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070807174227674_S18532_I65716	right	0.6257995736
02_std/fused_labels/ADNI_067_S_1253_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070522143031075_S27558_I55033	right	0.5466210436
02_std/fused_labels/ADNI_072_S_0315_MR_MPR____N3__Scaled_2_Br_20081006100947440_S12549_I119221	right	0.6996615905
02_std/fused_labels/ADNI_068_S_0109_MR_MPR____N3__Scaled_2_Br_20081212141712788_S10772_I130231	right	0.5239338555
02_std/fused_labels/ADNI_068_S_1075_MR_MPR____N3__Scaled_Br_20080225180204279_S24082_I92554	right	0.6563894523
02_std/fused_labels/ADNI_072_S_0315_MR_MPR____N3__Scaled_Br_20071229191129752_S12549_I86438	right	0.6766666667
02_std/fused_labels/ADNI_068_S_0210_MR_MPR____N3__Scaled_2_Br_20081212142326709_S11713_I130237	right	0.5788212746
02_std/fused_labels/ADNI_068_S_0127_MR_MPR____N3__Scaled_Br_20070731111719131_S11653_I63111	right	0.5861423221
02_std/fused_labels/ADNI_072_S_1211_MR_MPR____N3__Scaled_Br_20070805154632208_S27809_I64960	right	0.5757972914
02_std/fused_labels/ADNI_073_S_0089_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070419143933845_S11161_I49675	right	0.6000924642
02_std/fused_labels/ADNI_073_S_0311_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081006105223653_S15069_I119229	right	0.5425724638
02_std/fused_labels/ADNI_073_S_0089_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_2_Br_20081006105102890_S11161_I119227	right	0.5592903828
02_std/fused_labels/ADNI_068_S_0802_MR_MPR____N3__Scaled_Br_20090107103341309_S18266_I132915	right	0.6616752457
02_std/fused_labels/ADNI_072_S_1380_MR_MPR____N3__Scaled_2_Br_20081006101527311_S30046_I119226	right	0.527607362
02_std/fused_labels/ADNI_068_S_1075_MR_MPR____N3__Scaled_2_Br_20081212155425408_S24082_I130252	right	0.5737505079
02_std/fused_labels/ADNI_073_S_0311_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070213203125567_S15069_I39868	right	0.5838176129
02_std/fused_labels/ADNI_073_S_0386_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070419144406195_S13746_I49680	right	0.6942528736
02_std/fused_labels/ADNI_068_S_0872_MR_MPR____N3__Scaled_Br_20090402095655479_S20977_I140335	right	0.4735516373
02_std/fused_labels/ADNI_068_S_1191_MR_MPR____N3__Scaled_Br_20071103125754305_S25451_I80645	right	0.567
02_std/fused_labels/ADNI_072_S_1211_MR_MPR____N3__Scaled_2_Br_20081006101259570_S27809_I119224	right	0.5573484518
02_std/fused_labels/ADNI_073_S_0445_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070213210245559_S15683_I39899	right	0.6413969336
02_std/fused_labels/ADNI_068_S_1191_MR_MPR____N3__Scaled_2_Br_20081212154000095_S25451_I130251	right	0.5414418833
02_std/fused_labels/ADNI_073_S_0445_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081006105413467_S15683_I119232	right	0.56449553
02_std/fused_labels/ADNI_073_S_0909_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081006105609648_S19716_I119235	right	0.6177847114
02_std/fused_labels/ADNI_073_S_0312_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081006105300035_S15079_I119230	right	0.6361617059
02_std/fused_labels/ADNI_073_S_1357_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070731113305761_S29544_I63135	right	0.4050747621
02_std/fused_labels/ADNI_082_S_0363_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081006113253068_S13017_I119238	right	0.3939808482
02_std/fused_labels/ADNI_073_S_0312_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070213204740079_S15079_I39881	right	0.6432071269
02_std/fused_labels/ADNI_082_S_0469_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081006113331403_S15262_I119239	right	0.5160652496
02_std/fused_labels/ADNI_072_S_1380_MR_MPR____N3__Scaled_Br_20070802204412986_S30046_I64332	right	0.4825011666
02_std/fused_labels/ADNI_082_S_0304_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_2_Br_20081006113122746_S12557_I119236	right	0.5787304204
02_std/fused_labels/ADNI_073_S_0386_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081006105337889_S13746_I119231	right	0.5360072926
02_std/fused_labels/ADNI_073_S_0518_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081006105453633_S18797_I119233	right	0.4932950192
02_std/fused_labels/ADNI_082_S_0304_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20080307103810562_S12557_I95653	right	0.6240198102
02_std/fused_labels/ADNI_082_S_0641_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070213182957193_S15700_I39785	right	0.4983525535
02_std/fused_labels/ADNI_073_S_0909_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070927080608817_S19716_I75485	right	0.5626943005
02_std/fused_labels/ADNI_082_S_0640_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081006113500248_S16562_I119241	right	0.6074600355
02_std/fused_labels/ADNI_073_S_0518_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070213211806847_S18797_I39909	right	0.4605074198
02_std/fused_labels/ADNI_082_S_0469_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070213173533438_S15262_I39739	right	0.6119035908
02_std/fused_labels/ADNI_082_S_0832_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081006113745978_S19001_I119245	right	0.5956192081
02_std/fused_labels/ADNI_082_S_0928_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070213190145935_S19648_I39805	right	0.6077294686
02_std/fused_labels/ADNI_082_S_1256_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070731114338839_S26812_I63155	right	0.4234959735
02_std/fused_labels/ADNI_082_S_0640_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070418081528475_S16562_I49479	right	0.629082774
02_std/fused_labels/ADNI_073_S_0565_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081006105531714_S15762_I119234	right	0.5451977401
02_std/fused_labels/ADNI_082_S_0832_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20071118114309713_S19001_I82542	right	0.6145346366
02_std/fused_labels/ADNI_073_S_0565_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070213213329963_S15762_I39919	right	0.4962335217
02_std/fused_labels/ADNI_094_S_0526_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070731182958172_S14559_I63468	right	0.7106190237
02_std/fused_labels/ADNI_073_S_0746_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070731112459149_S23286_I63122	right	0.4864612512
02_std/fused_labels/ADNI_094_S_0531_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070419143036172_S14554_I49666	right	0.6464547677
02_std/fused_labels/ADNI_082_S_1377_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070731115515322_S28495_I63170	right	0.402173913
02_std/fused_labels/ADNI_094_S_0489_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070328085729810_S14121_I47291	right	0.6869271587
02_std/fused_labels/ADNI_082_S_0641_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_2_Br_20081006113627179_S15700_I119243	right	0.6066041582
02_std/fused_labels/ADNI_094_S_0711_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070210205418959_S16553_I39137	right	0.6706258566
02_std/fused_labels/ADNI_094_S_1090_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070731120023063_S23375_I63176	right	0.6087383407
02_std/fused_labels/ADNI_094_S_1102_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070731121241229_S22905_I63186	right	0.4890738814
02_std/fused_labels/ADNI_082_S_0363_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070213172311370_S13017_I39730	right	0.4871794872
02_std/fused_labels/ADNI_082_S_0761_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070213183953600_S18119_I39791	right	0.3090306545
02_std/fused_labels/ADNI_082_S_0761_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081006113707423_S18119_I119244	right	0.5070422535
02_std/fused_labels/ADNI_082_S_0928_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_2_Br_20081006113825892_S19648_I119246	right	0.4892996109
02_std/fused_labels/ADNI_094_S_1027_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070418084102408_S21207_I49527	right	0.4805692392
02_std/fused_labels/ADNI_094_S_0434_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070210203043456_S13570_I39122	right	0.5788764045
02_std/fused_labels/ADNI_094_S_1293_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070802212429298_S27865_I64374	right	0.5744274809
02_std/fused_labels/ADNI_082_S_1119_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070731113830050_S23733_I63147	right	0.5180608365
02_std/fused_labels/ADNI_094_S_1241_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070808185957292_S26634_I66069	right	0.6197305519
02_std/fused_labels/ADNI_082_S_1079_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070418082140556_S22650_I49490	right	0.2146385272
02_std/fused_labels/ADNI_094_S_1402_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070808191131320_S32102_I66078	right	0.6152037618
02_std/fused_labels/ADNI_094_S_0692_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070328090417409_S17207_I47295	right	0.5212812637
02_std/fused_labels/ADNI_098_S_0171_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070807181732526_S11460_I65752	right	0.4785680641
02_std/fused_labels/ADNI_094_S_1397_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20080307104443256_S31011_I95662	right	0.29950827
02_std/fused_labels/ADNI_098_S_0172_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070807182244575_S11812_I65757	right	0.4621212121
02_std/fused_labels/ADNI_094_S_1015_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070217014805147_S21457_I40763	right	0.7127753304
02_std/fused_labels/ADNI_094_S_0921_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070418082931241_S19582_I49510	right	0.579603138
02_std/fused_labels/ADNI_098_S_0149_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20080206083054086_S11021_I89429	right	0.5007824726
02_std/fused_labels/ADNI_098_S_0667_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20080206094655386_S15980_I89495	right	0.6277039848
02_std/fused_labels/ADNI_098_S_0288_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20120813130828154_S12607_I323256	right	0.533
02_std/fused_labels/ADNI_094_S_1188_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070808184636062_S24546_I66051	right	0.6454834317
02_std/fused_labels/ADNI_094_S_1314_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070731122444181_S27488_I63196	right	0.5865620402
02_std/fused_labels/ADNI_094_S_1164_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070812144323362_S23871_I67223	right	0.553030303
02_std/fused_labels/ADNI_094_S_1267_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20071104115940665_S28217_I80718	right	0.6984682713
02_std/fused_labels/ADNI_098_S_0160_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070807180333702_S11224_I65739	right	0.6121241991
02_std/fused_labels/ADNI_094_S_1398_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070731125345541_S31771_I63227	right	0.3149331784
02_std/fused_labels/ADNI_094_S_1330_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070731123920643_S27038_I63206	right	0.456123433
02_std/fused_labels/ADNI_098_S_0269_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070806165707400_S11964_I65257	right	0.5128953771
02_std/fused_labels/ADNI_099_S_0291_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20061228141316770_S12065_I34524	right	0.6622281403
02_std/fused_labels/ADNI_099_S_0040_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20061228155835034_S8920_I34607	right	0.5463006049
02_std/fused_labels/ADNI_094_S_1417_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070918132710540_S35043_I73647	right	0.5217391304
02_std/fused_labels/ADNI_099_S_0372_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20061228145622892_S13672_I34549	right	0.5581395349
02_std/fused_labels/ADNI_099_S_0492_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070209170021020_S14944_I38770	right	0.6389537599
02_std/fused_labels/ADNI_099_S_0880_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070818141710385_S19744_I68581	right	0.3519494204
02_std/fused_labels/ADNI_099_S_1034_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070403124911906_S21759_I47953	right	0.5188034188
02_std/fused_labels/ADNI_099_S_0534_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20061228152059896_S14009_I34578	right	0.4997917534
02_std/fused_labels/ADNI_099_S_0533_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070209171723295_S14938_I38785	right	0.5567103479
02_std/fused_labels/ADNI_098_S_0884_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070605153002130_S24183_I56026	right	0.6371414192
02_std/fused_labels/ADNI_098_S_0896_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070605153525348_S19439_I56031	right	0.6011987091
02_std/fused_labels/ADNI_099_S_0054_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070110231208591_S10329_I35825	right	0.4774688399
02_std/fused_labels/ADNI_099_S_0060_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070110232355304_S10478_I35833	right	0.6714222024
02_std/fused_labels/ADNI_099_S_0090_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070110233602074_S10835_I35841	right	0.3942028986
02_std/fused_labels/ADNI_100_S_0006_MR_MPR____N3__Scaled_Br_20061213150005090_S10145_I33025	right	0.627348643
02_std/fused_labels/ADNI_099_S_0051_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070110230400919_S10325_I35819	right	0.6106639839
02_std/fused_labels/ADNI_100_S_0015_MR_MPR-R____N3__Scaled_Br_20061213154536487_S9246_I33066	right	0.4239130435
02_std/fused_labels/ADNI_100_S_0035_MR_MPR____N3__Scaled_Br_20061213155906774_S9959_I33074	right	0.3711538462
02_std/fused_labels/ADNI_100_S_0047_MR_MPR-R____N3__Scaled_Br_20061213161755301_S10215_I33086	right	0.6147540984
02_std/fused_labels/ADNI_100_S_0190_MR_MPR____N3__Scaled_Br_20061213164423765_S13689_I33109	right	0.6025706941
02_std/fused_labels/ADNI_100_S_1062_MR_MPR____N3__Scaled_Br_20070727124503685_S22492_I62353	right	0.5838565022
02_std/fused_labels/ADNI_099_S_0470_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20061228150832731_S14222_I34570	right	0.5151983514
02_std/fused_labels/ADNI_100_S_1113_MR_MPR____N3__Scaled_Br_20070808195422552_S24092_I66134	right	0.541625857
02_std/fused_labels/ADNI_099_S_0352_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20061228143819902_S12992_I34537	right	0.2761319173
02_std/fused_labels/ADNI_099_S_0111_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070110234851842_S10933_I35849	right	0.6067087992
02_std/fused_labels/ADNI_099_S_0551_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20061228153327357_S14645_I34586	right	0.5982750794
02_std/fused_labels/ADNI_099_S_0958_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20061228154542455_S20493_I34594	right	0.6710700132
02_std/fused_labels/ADNI_100_S_1154_MR_MPR____N3__Scaled_Br_20070808200159850_S24471_I66141	right	0.5984814649
02_std/fused_labels/ADNI_109_S_0777_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081006130855054_S18676_I119258	right	0.6385786802
02_std/fused_labels/ADNI_109_S_0777_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20071119085753928_S18676_I82576	right	0.5797684952
02_std/fused_labels/ADNI_109_S_0950_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20080313120846577_S21165_I97200	right	0.5171898356
02_std/fused_labels/ADNI_099_S_1144_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20080410141201622_S24218_I102040	right	0.4332200097
02_std/fused_labels/ADNI_109_S_0967_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070522145149687_S21137_I55044	right	0.2232182878
02_std/fused_labels/ADNI_109_S_1013_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070808200953734_S22585_I66149	right	0.4783258595
02_std/fused_labels/ADNI_109_S_0967_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081006131012936_S21137_I119260	right	0.2812639074
02_std/fused_labels/ADNI_100_S_0296_MR_MPR-R____N3__Scaled_Br_20061213170304861_S12814_I33121	right	0.5673032138
