file	side	kappa
02_std/fused_labels/ADNI_109_S_1013_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070808200953734_S22585_I66149	left	0.3792941176
02_std/fused_labels/ADNI_100_S_0892_MR_MPR____N3__Scaled_Br_20070808194330949_S20212_I66120	left	0.5761589404
02_std/fused_labels/ADNI_109_S_0777_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081006130855054_S18676_I119258	left	0.502334267
02_std/fused_labels/ADNI_109_S_0950_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20080313120846577_S21165_I97200	left	0.2477709995
02_std/fused_labels/ADNI_109_S_1157_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081006131328336_S24711_I119265	left	0.5101088647
02_std/fused_labels/ADNI_100_S_1113_MR_MPR____N3__Scaled_Br_20070808195422552_S24092_I66134	left	0.5731707317
02_std/fused_labels/ADNI_100_S_0747_MR_MPR-R____N3__Scaled_Br_20080207103116048_S18394_I89761	left	0.6181506849
02_std/fused_labels/ADNI_100_S_1062_MR_MPR____N3__Scaled_Br_20070727124503685_S22492_I62353	left	0.5519930676
02_std/fused_labels/ADNI_100_S_1154_MR_MPR____N3__Scaled_Br_20070808200159850_S24471_I66141	left	0.2986198243
02_std/fused_labels/ADNI_100_S_1286_MR_MPR____N3__Scaled_Br_20070808200522693_S27102_I66144	left	0.6674565561
02_std/fused_labels/ADNI_109_S_1192_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_2_Br_20081006131443918_S25056_I119267	left	0.6257606491
02_std/fused_labels/ADNI_109_S_1192_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070731185507168_S25056_I63503	left	0.5405405405
02_std/fused_labels/ADNI_109_S_0967_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070522145149687_S21137_I55044	left	0.2612003381
02_std/fused_labels/ADNI_109_S_1343_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070808202954660_S28820_I66176	left	0.2094897046
02_std/fused_labels/ADNI_114_S_0166_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070213190900184_S11584_I39810	left	0.4593163216
02_std/fused_labels/ADNI_109_S_1183_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070808202317972_S24718_I66167	left	0.4982142857
02_std/fused_labels/ADNI_114_S_0173_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20080308132846805_S11594_I96321	left	0.2812363953
02_std/fused_labels/ADNI_114_S_0228_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070419173750025_S11697_I49735	left	0.5606617647
02_std/fused_labels/ADNI_114_S_0416_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070213194404047_S13556_I39836	left	0.6364909006
02_std/fused_labels/ADNI_114_S_0601_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070213200414400_S15201_I39850	left	0.6107732407
02_std/fused_labels/ADNI_109_S_1114_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081006131209986_S24702_I119263	left	0.6187643021
02_std/fused_labels/ADNI_109_S_0967_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081006131012936_S21137_I119260	left	0.3012409071
02_std/fused_labels/ADNI_109_S_1014_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070731183949113_S24818_I63479	left	0.321086262
02_std/fused_labels/ADNI_114_S_1118_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070419175332440_S23803_I49768	left	0.3862385321
02_std/fused_labels/ADNI_109_S_1157_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070808201650854_S24711_I66158	left	0.5451713396
02_std/fused_labels/ADNI_116_S_0360_MR_MPR__GradWarp__N3__Scaled_Br_20070713092854919_S14014_I59788	left	0.5457352374
02_std/fused_labels/ADNI_116_S_0370_MR_MPR-R__GradWarp__N3__Scaled_Br_20070713091522602_S13703_I59777	left	0.3468697124
02_std/fused_labels/ADNI_114_S_1106_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070420164415238_S22859_I49910	left	0.3677742376
02_std/fused_labels/ADNI_109_S_1183_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081006131405973_S24718_I119266	left	0.4509803922
02_std/fused_labels/ADNI_109_S_1114_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070731184633088_S24702_I63489	left	0.6190909091
02_std/fused_labels/ADNI_116_S_0361_MR_MPR__GradWarp__N3__Scaled_Br_20070713084753954_S13809_I59753	left	0.4046421663
02_std/fused_labels/ADNI_116_S_0649_MR_MPR__GradWarp__N3__Scaled_Br_20070713074708872_S17166_I59697	left	0.6306653809
02_std/fused_labels/ADNI_114_S_1103_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070419174713695_S23239_I49757	left	0.4652031761
02_std/fused_labels/ADNI_116_S_1083_MR_MPR-R__GradWarp__N3__Scaled_Br_20070812150427339_S22374_I67244	left	0.547224927
02_std/fused_labels/ADNI_114_S_0378_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20080307110459555_S12760_I95688	left	0.6339449541
02_std/fused_labels/ADNI_116_S_0752_MR_MPR__GradWarp__N3__Scaled_Br_20070712172336778_S18066_I59637	left	0.4466019417
02_std/fused_labels/ADNI_116_S_1232_MR_MPR__GradWarp__N3__Scaled_Br_20070713080145603_S25756_I59711	left	0.3991561181
02_std/fused_labels/ADNI_116_S_0382_MR_MPR__GradWarp__N3__Scaled_Br_20070713081714708_S14502_I59725	left	0.392780404
02_std/fused_labels/ADNI_116_S_1249_MR_MPR-R__GradWarp__N3__Scaled_Br_20070712173422187_S26084_I59647	left	0.4909747292
02_std/fused_labels/ADNI_114_S_0374_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070213191859176_S13031_I39817	left	0.6543385491
02_std/fused_labels/ADNI_116_S_0392_MR_MPR__GradWarp__N3__Scaled_Br_20070713074002233_S15287_I59690	left	0.5629420085
02_std/fused_labels/ADNI_114_S_0410_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070213192831089_S13289_I39824	left	0.7103781175
02_std/fused_labels/ADNI_116_S_1315_MR_MPR__GradWarp__N3__Scaled_Br_20070713080952048_S27811_I59718	left	0.5064993277
02_std/fused_labels/ADNI_121_S_1322_MR_MPR____N3__Scaled_2_Br_20081006133607742_S27376_I119268	left	0.5771096023
02_std/fused_labels/ADNI_114_S_0979_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070213201727734_S21933_I39859	left	0.5242334322
02_std/fused_labels/ADNI_116_S_0487_MR_MPR-R__GradWarp__N3__Scaled_Br_20070713073545721_S15138_I59686	left	0.2584968885
02_std/fused_labels/ADNI_121_S_1350_MR_MPR____N3__Scaled_2_Br_20081006133709366_S27799_I119269	left	0.623992838
02_std/fused_labels/ADNI_123_S_0050_MR_MPR____N3__Scaled_Br_20070802214257605_S10053_I64390	left	0.5540897098
02_std/fused_labels/ADNI_114_S_0458_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070213195652327_S14111_I39845	left	0.5386904762
02_std/fused_labels/ADNI_116_S_0657_MR_MPR__GradWarp__N3__Scaled_Br_20070713083225378_S18236_I59739	left	0.5867369346
02_std/fused_labels/ADNI_123_S_0088_MR_MPR____N3__Scaled_2_Br_20081006154519230_S10795_I119277	left	0.4772234273
02_std/fused_labels/ADNI_116_S_0648_MR_MPR__GradWarp__N3__Scaled_Br_20070712175429093_S17724_I59666	left	0.2650897227
02_std/fused_labels/ADNI_116_S_0890_MR_MPR__GradWarp__N3__Scaled_Br_20070713092020474_S25383_I59781	left	0.6312056738
02_std/fused_labels/ADNI_123_S_0050_MR_MPR____N3__Scaled_2_Br_20081006152911752_S10053_I119270	left	0.5833333333
02_std/fused_labels/ADNI_123_S_0072_MR_MPR____N3__Scaled_Br_20070802214830990_S10776_I64395	left	0.6199113261
02_std/fused_labels/ADNI_116_S_0834_MR_MPR-R__GradWarp__N3__Scaled_Br_20070713094039499_S19568_I59798	left	0.5470817121
02_std/fused_labels/ADNI_121_S_1322_MR_MPR____N3__Scaled_Br_20070808203731870_S27376_I66185	left	0.547826087
02_std/fused_labels/ADNI_121_S_1350_MR_MPR____N3__Scaled_Br_20070818144159342_S27799_I68618	left	0.3975100044
02_std/fused_labels/ADNI_123_S_0088_MR_MPR____N3__Scaled_Br_20070802215356737_S10795_I64400	left	0.5329262974
02_std/fused_labels/ADNI_123_S_0162_MR_MPR-R____N3__Scaled_2_Br_20081006160808952_S11551_I119325	left	0.5220680958
02_std/fused_labels/ADNI_123_S_0094_MR_MPR____N3__Scaled_Br_20070802220504756_S10712_I64410	left	0.6074472858
02_std/fused_labels/ADNI_116_S_1243_MR_MPR-R__GradWarp__N3__Scaled_Br_20070713082800619_S26080_I59735	left	0.4715051145
02_std/fused_labels/ADNI_123_S_0094_MR_MPR____N3__Scaled_2_Br_20081006155158989_S10712_I119300	left	0.4445438283
02_std/fused_labels/ADNI_116_S_1271_MR_MPR__GradWarp__N3__Scaled_Br_20070712173906167_S26938_I59652	left	0.3866138265
02_std/fused_labels/ADNI_123_S_0108_MR_MPR-R____N3__Scaled_Br_20070802221227923_S11415_I64417	left	0.552213868
02_std/fused_labels/ADNI_123_S_0113_MR_MPR____N3__Scaled_Br_20070731194237767_S12020_I63551	left	0.5816993464
02_std/fused_labels/ADNI_123_S_0298_MR_MPR-R____N3__Scaled_Br_20070802222338555_S13153_I64427	left	0.1961997349
02_std/fused_labels/ADNI_123_S_0113_MR_MPR____N3__Scaled_2_Br_20081006160411385_S12020_I119322	left	0.6718814327
02_std/fused_labels/ADNI_123_S_0390_MR_MPR____N3__Scaled_2_Br_20081006161606452_S13099_I119331	left	0.5331055105
02_std/fused_labels/ADNI_123_S_0072_MR_MPR____N3__Scaled_2_Br_20081006154119906_S10776_I119274	left	0.6105006105
02_std/fused_labels/ADNI_123_S_0390_MR_MPR____N3__Scaled_Br_20070802222719446_S13099_I64430	left	0.4482463644
02_std/fused_labels/ADNI_123_S_0108_MR_MPR-R____N3__Scaled_2_Br_20081006160013571_S11415_I119310	left	0.6625103907
02_std/fused_labels/ADNI_123_S_0091_MR_MPR____N3__Scaled_2_Br_20081006154759158_S10708_I119288	left	0.6219221604
02_std/fused_labels/ADNI_126_S_0606_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070209193129753_S17191_I38918	left	0.4606854839
02_std/fused_labels/ADNI_126_S_0708_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070209195607568_S16897_I38944	left	0.652613828
02_std/fused_labels/ADNI_123_S_0298_MR_MPR-R____N3__Scaled_2_Br_20081006161209365_S13153_I119328	left	0.3580630831
02_std/fused_labels/ADNI_123_S_0091_MR_MPR____N3__Scaled_Br_20070802215937761_S10708_I64405	left	0.6791569087
02_std/fused_labels/ADNI_123_S_0106_MR_MPR____N3__Scaled_Br_20070807114033316_S11010_I65478	left	0.5488147851
02_std/fused_labels/ADNI_126_S_0506_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20071104124941628_S15652_I80795	left	0.6384742952
02_std/fused_labels/ADNI_123_S_0106_MR_MPR____N3__Scaled_2_Br_20081006155611727_S11010_I119307	left	0.6634499397
02_std/fused_labels/ADNI_126_S_0405_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070209181648635_S14635_I38827	left	0.6073950976
02_std/fused_labels/ADNI_126_S_1221_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070412185437959_S25457_I48976	left	0.7160814911
02_std/fused_labels/ADNI_123_S_1300_MR_MPR____N3__Scaled_2_Br_20081006162006682_S27689_I119334	left	0.5599300087
02_std/fused_labels/ADNI_126_S_0784_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070209204200349_S19752_I39005	left	0.5289672544
02_std/fused_labels/ADNI_126_S_1187_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070412184108117_S25143_I48959	left	0.6863806747
02_std/fused_labels/ADNI_127_S_0112_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070110222426253_S11194_I35799	left	0.6583268178
02_std/fused_labels/ADNI_123_S_0162_MR_MPR-R____N3__Scaled_Br_20070802221804531_S11551_I64422	left	0.5089248651
02_std/fused_labels/ADNI_127_S_0259_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20061227141745908_S12137_I34362	left	0.7213114754
02_std/fused_labels/ADNI_126_S_1077_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070412173430161_S23496_I48880	left	0.6680814941
02_std/fused_labels/ADNI_127_S_0393_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20061227151115107_S13200_I34393	left	0.303330333
02_std/fused_labels/ADNI_126_S_0709_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070209201247502_S17326_I38964	left	0.5674201091
02_std/fused_labels/ADNI_127_S_0394_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20061227151953272_S14603_I34398	left	0.577046182
02_std/fused_labels/ADNI_126_S_0865_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070209205925474_S22295_I39028	left	0.5168986083
02_std/fused_labels/ADNI_126_S_0891_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070209210901264_S19386_I39054	left	0.6416443253
02_std/fused_labels/ADNI_126_S_0605_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070209184132392_S15665_I38861	left	0.6270783848
02_std/fused_labels/ADNI_127_S_0397_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20061227153456551_S14528_I34407	left	0.5874186551
02_std/fused_labels/ADNI_123_S_1300_MR_MPR____N3__Scaled_Br_20070809134209477_S27689_I66305	left	0.6334056399
02_std/fused_labels/ADNI_127_S_1032_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070731205903851_S22259_I63632	left	0.5052248978
02_std/fused_labels/ADNI_126_S_1340_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070412185839520_S28100_I48981	left	0.5402939686
02_std/fused_labels/ADNI_127_S_1382_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070809135006478_S28261_I66310	left	0.6811653673
02_std/fused_labels/ADNI_126_S_0680_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070209193929552_S16099_I38926	left	0.5945017182
02_std/fused_labels/ADNI_127_S_0431_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20061228113005257_S14595_I34443	left	0.6247755835
02_std/fused_labels/ADNI_127_S_1427_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20080220144226399_S37933_I91126	left	0.6710296684
02_std/fused_labels/ADNI_127_S_0684_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20061228115620978_S16759_I34458	left	0.5296684119
02_std/fused_labels/ADNI_127_S_0754_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20071104122303097_S18515_I80760	left	0.622182943
02_std/fused_labels/ADNI_128_S_0188_MR_MPR-R__GradWarp__N3__Scaled_2_Br_20081007093347062_S11508_I119369	left	0.427429533
02_std/fused_labels/ADNI_128_S_0135_MR_MPR__GradWarp__N3__Scaled_Br_20070818144708564_S11200_I68623	left	0.3376507369
02_std/fused_labels/ADNI_127_S_0260_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20061227145555834_S12419_I34384	left	0.6741979214
02_std/fused_labels/ADNI_128_S_0188_MR_MPR-R__GradWarp__N3__Scaled_Br_20070821185207193_S11508_I69639	left	0.6655504395
02_std/fused_labels/ADNI_127_S_1210_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070731211207179_S25997_I63646	left	0.6248399488
02_std/fused_labels/ADNI_128_S_0200_MR_MPR__GradWarp__N3__Scaled_2_Br_20081007093543850_S11638_I119371	left	0.5750394945
02_std/fused_labels/ADNI_127_S_1140_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070731210348025_S24278_I63637	left	0.657131181
02_std/fused_labels/ADNI_128_S_0200_MR_MPR__GradWarp__N3__Scaled_Br_20070819142202441_S11638_I68802	left	0.673298846
02_std/fused_labels/ADNI_127_S_0844_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20061228121939879_S19874_I34471	left	0.5531914894
02_std/fused_labels/ADNI_127_S_0622_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20061228114611116_S15473_I34452	left	0.7006487488
02_std/fused_labels/ADNI_128_S_0216_MR_MPR-R__GradWarp__N3__Scaled_2_Br_20081007093942800_S11633_I119375	left	0.3705907352
02_std/fused_labels/ADNI_128_S_0227_MR_MPR__GradWarp__N3__Scaled_2_Br_20081007094336737_S12277_I119379	left	0.6383781235
02_std/fused_labels/ADNI_128_S_0205_MR_MPR-R__GradWarp__N3__Scaled_2_Br_20081007093745015_S11578_I119373	left	0.6098696462
02_std/fused_labels/ADNI_128_S_0227_MR_MPR__GradWarp__N3__Scaled_Br_20070819122013052_S12277_I68711	left	0.4272300469
02_std/fused_labels/ADNI_127_S_0925_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070812152527915_S21560_I67266	left	0.3199292974
02_std/fused_labels/ADNI_128_S_0205_MR_MPR-R__GradWarp__N3__Scaled_Br_20070819143554114_S11578_I68813	left	0.5435897436
02_std/fused_labels/ADNI_127_S_1419_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070918133851322_S35957_I73656	left	0.5180356367
02_std/fused_labels/ADNI_128_S_0229_MR_MPR__GradWarp__N3__Scaled_Br_20080224152450446_S12481_I92342	left	0.4392014519
02_std/fused_labels/ADNI_128_S_0230_MR_MPR__GradWarp__N3__Scaled_2_Br_20081007094734444_S12081_I119383	left	0.6582506763
02_std/fused_labels/ADNI_128_S_0135_MR_MPR__GradWarp__N3__Scaled_2_Br_20081007092906298_S11200_I119364	left	0.4118689105
02_std/fused_labels/ADNI_128_S_0245_MR_MPR__GradWarp__N3__Scaled_2_Br_20081007094935765_S12351_I119385	left	0.5127996749
02_std/fused_labels/ADNI_128_S_0258_MR_MPR__GradWarp__N3__Scaled_2_Br_20081007095137070_S12928_I119387	left	0.6062992126
02_std/fused_labels/ADNI_128_S_0138_MR_MPR__GradWarp__N3__Scaled_Br_20080501165513134_S11204_I104521	left	0.4760694621
02_std/fused_labels/ADNI_128_S_0138_MR_MPR__GradWarp__N3__Scaled_2_Br_20081007093105500_S11204_I119366	left	0.3757421544
02_std/fused_labels/ADNI_128_S_0266_MR_MPR__GradWarp__N3__Scaled_2_Br_20081007095334102_S12381_I119390	left	0.3947479881
02_std/fused_labels/ADNI_128_S_0167_MR_MPR-R__GradWarp__N3__Scaled_Br_20081103124545522_S11692_I124936	left	0.4979887369
02_std/fused_labels/ADNI_128_S_0266_MR_MPR__GradWarp__N3__Scaled_Br_20070819154701884_S12381_I68898	left	0.3717786227
02_std/fused_labels/ADNI_128_S_0245_MR_MPR__GradWarp__N3__Scaled_Br_20070819151706851_S12351_I68861	left	0.4588045234
02_std/fused_labels/ADNI_128_S_0225_MR_MPR__GradWarp__N3__Scaled_2_Br_20081007094139944_S11679_I119377	left	0.5564738292
02_std/fused_labels/ADNI_128_S_0225_MR_MPR__GradWarp__N3__Scaled_Br_20070819145938189_S11679_I68842	left	0.5646511628
02_std/fused_labels/ADNI_128_S_0272_MR_MPR__GradWarp__N3__Scaled_2_Br_20081007095533371_S12394_I119392	left	0.6265471618
02_std/fused_labels/ADNI_128_S_0517_MR_MPR__GradWarp__N3__Scaled_Br_20070819165258579_S15001_I68976	left	0.4642857143
02_std/fused_labels/ADNI_128_S_0522_MR_MPR__GradWarp__N3__Scaled_Br_20070819170210728_S14792_I68983	left	0.3551327784
02_std/fused_labels/ADNI_128_S_0216_MR_MPR-R__GradWarp__N3__Scaled_Br_20070819145230264_S11633_I68835	left	0.3614764531
02_std/fused_labels/ADNI_128_S_0229_MR_MPR__GradWarp__N3__Scaled_2_Br_20081007094536153_S12481_I119381	left	0.5289330922
02_std/fused_labels/ADNI_128_S_0500_MR_MPR__GradWarp__N3__Scaled_Br_20070828140210571_S14513_I70814	left	0.6518963575
02_std/fused_labels/ADNI_128_S_0230_MR_MPR__GradWarp__N3__Scaled_Br_20070819125014828_S12081_I68745	left	0.6620689655
02_std/fused_labels/ADNI_128_S_0258_MR_MPR__GradWarp__N3__Scaled_Br_20070819153213876_S12928_I68879	left	0.5504183179
02_std/fused_labels/ADNI_128_S_0545_MR_MPR__GradWarp__N3__Scaled_2_Br_20081007100523939_S14959_I119402	left	0.2576687117
02_std/fused_labels/ADNI_128_S_0522_MR_MPR__GradWarp__N3__Scaled_2_Br_20081007100245322_S14792_I119400	left	0.2755809213
02_std/fused_labels/ADNI_128_S_0715_MR_MPR-R__GradWarp__N3__Scaled_Br_20080207104950747_S16987_I89788	left	0.420912716
02_std/fused_labels/ADNI_128_S_0740_MR_MPR__GradWarp__N3__Scaled_2_Br_20081007101045669_S17472_I119406	left	0.7638279192
02_std/fused_labels/ADNI_128_S_0272_MR_MPR__GradWarp__N3__Scaled_Br_20070819160811308_S12394_I68927	left	0.5153846154
02_std/fused_labels/ADNI_128_S_0770_MR_MPR__GradWarp__N3__Scaled_2_Br_20081007101205313_S17428_I119407	left	0.6317626527
02_std/fused_labels/ADNI_128_S_0770_MR_MPR__GradWarp__N3__Scaled_Br_20070828145118743_S17428_I70859	left	0.422907489
02_std/fused_labels/ADNI_128_S_0310_MR_MPR__GradWarp__N3__Scaled_2_Br_20081007095729372_S12468_I119395	left	0.4174988112
02_std/fused_labels/ADNI_128_S_0500_MR_MPR__GradWarp__N3__Scaled_2_Br_20081007095927057_S14513_I119397	left	0.6179941003
02_std/fused_labels/ADNI_128_S_0310_MR_MPR__GradWarp__N3__Scaled_Br_20070819162315993_S12468_I68944	left	0.279313632
02_std/fused_labels/ADNI_128_S_0517_MR_MPR__GradWarp__N3__Scaled_2_Br_20081007100124596_S15001_I119399	left	0.4194788552
02_std/fused_labels/ADNI_128_S_0863_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081007101325128_S19272_I119408	left	0.3703703704
02_std/fused_labels/ADNI_128_S_0608_MR_MPR-R__GradWarp__N3__Scaled_2_Br_20081007100644122_S15212_I119403	left	0.4259414226
02_std/fused_labels/ADNI_128_S_0611_MR_MPR__GradWarp__N3__Scaled_Br_20070819174758216_S15376_I69032	left	0.4833746898
02_std/fused_labels/ADNI_128_S_0947_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081007101402951_S19859_I119409	left	0.514343231
02_std/fused_labels/ADNI_128_S_0528_MR_MPR__GradWarp__N3__Scaled_Br_20070821191602878_S14629_I69679	left	0.5737373737
02_std/fused_labels/ADNI_128_S_0528_MR_MPR__GradWarp__N3__Scaled_2_Br_20081007100403336_S14629_I119401	left	0.560851927
02_std/fused_labels/ADNI_128_S_0715_MR_MPR-R__GradWarp__N3__Scaled_2_Br_20081007100926268_S16987_I119405	left	0.4054770318
02_std/fused_labels/ADNI_128_S_1043_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070819183343158_S22562_I69091	left	0.2981422746
02_std/fused_labels/ADNI_128_S_1242_MR_MPR__GradWarp__N3__Scaled_Br_20090126165647083_S25934_I134505	left	0.5860424794
02_std/fused_labels/ADNI_128_S_1407_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070821113527497_S33808_I69390	left	0.4442493415
02_std/fused_labels/ADNI_128_S_0608_MR_MPR-R__GradWarp__N3__Scaled_Br_20070819173641196_S15212_I69019	left	0.4694915254
02_std/fused_labels/ADNI_128_S_0545_MR_MPR__GradWarp__N3__Scaled_Br_20070819171723325_S14959_I69000	left	0.1382773272
02_std/fused_labels/ADNI_128_S_0863_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20080318145032239_S19272_I98875	left	0.5565749235
02_std/fused_labels/ADNI_128_S_0611_MR_MPR__GradWarp__N3__Scaled_2_Br_20081007100805200_S15376_I119404	left	0.5172241638
02_std/fused_labels/ADNI_128_S_0740_MR_MPR__GradWarp__N3__Scaled_Br_20070819180306941_S17472_I69048	left	0.450630709
02_std/fused_labels/ADNI_128_S_0947_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070819182244177_S19859_I69073	left	0.4594594595
02_std/fused_labels/ADNI_128_S_1148_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070819184744473_S24199_I69113	left	0.5957446809
02_std/fused_labels/ADNI_128_S_1430_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20071030174634532_S39199_I79857	left	0.5866807611
02_std/fused_labels/ADNI_128_S_1406_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070820133157285_S32551_I69242	left	0.5336188437
02_std/fused_labels/ADNI_128_S_1408_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070820165456138_S36472_I69289	left	0.4342581423
02_std/fused_labels/ADNI_130_S_0423_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070210204607108_S15030_I39132	left	0.5735849057
02_std/fused_labels/ADNI_130_S_0449_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20071106110616360_S22250_I80930	left	0.641634981
02_std/fused_labels/ADNI_129_S_0778_MR_MPR__GradWarp__N3__Scaled_Br_20080220145002718_S17848_I91135	left	0.3061646669
02_std/fused_labels/ADNI_130_S_0449_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20081016171143256_S15123_I121508	left	0.6996303142
02_std/fused_labels/ADNI_128_S_1088_MR_MPR-R__GradWarp__B1_Correction__N3__Scaled_Br_20070819184202735_S23787_I69104	left	0.2492155984
02_std/fused_labels/ADNI_128_S_1409_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070821114304781_S33787_I69400	left	0.5475982533
02_std/fused_labels/ADNI_128_S_1043_MR_MPR__GradWarp__B1_Correction__N3__Scaled_2_Br_20081007101437479_S22562_I119410	left	0.2869915065
02_std/fused_labels/ADNI_130_S_0285_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070210202241636_S12462_I39117	left	0.7074468085
02_std/fused_labels/ADNI_130_S_0102_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070212203700215_S10746_I39460	left	0.3164721141
02_std/fused_labels/ADNI_130_S_0505_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070210210227671_S17292_I39142	left	0.3840074384
02_std/fused_labels/ADNI_129_S_1246_MR_MPR__GradWarp__N3__Scaled_Br_20070821195733966_S26515_I69733	left	0.4852166869
02_std/fused_labels/ADNI_130_S_0783_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070210211809149_S18023_I39152	left	0.5802357208
02_std/fused_labels/ADNI_131_S_0123_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070801185420724_S10960_I63784	left	0.5603951504
02_std/fused_labels/ADNI_130_S_1337_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070801184528226_S27584_I63775	left	0.4437720625
02_std/fused_labels/ADNI_130_S_0232_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070210200901845_S11928_I39108	left	0.5618448637
02_std/fused_labels/ADNI_129_S_1204_MR_MPR__GradWarp__N3__Scaled_Br_20080307111104336_S26544_I95697	left	0.1977916467
02_std/fused_labels/ADNI_131_S_0409_MR_MPR__GradWarp__B1_Correction__N3__Scaled_Br_20070403133533500_S13775_I48011	left	0.3178058337
